ContentArea,Indicator,Measure,Year,Geography,County,GeoID,Filter,FilterValue,Value,Version
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Ford,20057,None,,85,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Franklin,20059,None,,25,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Geary,20061,None,,146,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Gove,20063,None,,No Events,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Graham,20065,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Grant,20067,None,,23,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Gray,20069,None,,19,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Greeley,20071,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Greenwood,20073,None,,7,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Hamilton,20075,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Harper,20077,None,,8,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Harvey,20079,None,,135,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Haskell,20081,None,,13,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Hodgeman,20083,None,,12,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Jackson,20085,None,,27,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Jefferson,20087,None,,37,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Jewell,20089,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Johnson,20091,None,,"1,542",030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Kearny,20093,None,,15,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Kingman,20095,None,,13,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Kiowa,20097,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Labette,20099,None,,53,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Lane,20101,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Leavenworth,20103,None,,235,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Lincoln,20105,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Linn,20107,None,,13,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Logan,20109,None,,No Events,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Lyon,20111,None,,127,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Marion,20115,None,,34,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Marshall,20117,None,,6,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,McPherson,20113,None,,78,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Meade,20119,None,,15,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Miami,20121,None,,43,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Mitchell,20123,None,,11,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Montgomery,20125,None,,35,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Morris,20127,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Morton,20129,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Nemaha,20131,None,,13,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Neosho,20133,None,,45,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Ness,20135,None,,15,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Norton,20137,None,,19,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Osage,20139,None,,29,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Osborne,20141,None,,7,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Ottawa,20143,None,,13,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Pawnee,20145,None,,14,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Phillips,20147,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Pottawatomie,20149,None,,17,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Pratt,20151,None,,12,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Rawlins,20153,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Reno,20155,None,,142,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Republic,20157,None,,16,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Rice,20159,None,,13,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Riley,20161,None,,31,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Rooks,20163,None,,8,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Rush,20165,None,,12,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Russell,20167,None,,14,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Saline,20169,None,,283,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Scott,20171,None,,31,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Sedgwick,20173,None,,"3,485",030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Seward,20175,None,,51,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Shawnee,20177,None,,859,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Sheridan,20179,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Sherman,20181,None,,28,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Smith,20183,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Stafford,20185,None,,9,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Stanton,20187,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Stevens,20189,None,,13,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Sumner,20191,None,,60,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Thomas,20193,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Trego,20195,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Wabaunsee,20197,None,,8,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Wallace,20199,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Washington,20201,None,,7,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Wichita,20203,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Wilson,20205,None,,15,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Woodson,20207,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Wyandotte,20209,None,,975,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Allen,20001,None,,26,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Anderson,20003,None,,18,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Atchison,20005,None,,62,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Barber,20007,None,,9,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Barton,20009,None,,58,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Bourbon,20011,None,,32,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Brown,20013,None,,11,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Butler,20015,None,,142,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Chase,20017,None,,8,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Chautauqua,20019,None,,9,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Cherokee,20021,None,,24,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Cheyenne,20023,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Clark,20025,None,,8,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Clay,20027,None,,29,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Cloud,20029,None,,17,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Coffey,20031,None,,24,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Comanche,20033,None,,No Events,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Cowley,20035,None,,93,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Crawford,20037,None,,84,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Decatur,20039,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Dickinson,20041,None,,50,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Doniphan,20043,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Douglas,20045,None,,299,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Edwards,20047,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Elk,20049,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Ellis,20051,None,,59,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Ellsworth,20053,None,,13,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Finney,20055,None,,142,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Ford,20057,None,,105,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Franklin,20059,None,,37,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Geary,20061,None,,97,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Gove,20063,None,,No Events,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Graham,20065,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Grant,20067,None,,17,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Gray,20069,None,,16,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Greeley,20071,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Greenwood,20073,None,,14,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Hamilton,20075,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Harper,20077,None,,14,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Harvey,20079,None,,100,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Haskell,20081,None,,9,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Hodgeman,20083,None,,11,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Jackson,20085,None,,27,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Jefferson,20087,None,,32,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Jewell,20089,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Johnson,20091,None,,"1,544",030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Kearny,20093,None,,10,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Kingman,20095,None,,24,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Kiowa,20097,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Labette,20099,None,,45,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Lane,20101,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Leavenworth,20103,None,,317,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Lincoln,20105,None,,7,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Linn,20107,None,,19,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Logan,20109,None,,No Events,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Lyon,20111,None,,139,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Marion,20115,None,,17,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Marshall,20117,None,,9,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,McPherson,20113,None,,39,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Meade,20119,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Miami,20121,None,,63,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Mitchell,20123,None,,19,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Montgomery,20125,None,,76,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Morris,20127,None,,14,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Morton,20129,None,,No Events,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Nemaha,20131,None,,18,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Neosho,20133,None,,53,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Ness,20135,None,,10,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Norton,20137,None,,15,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Osage,20139,None,,24,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Osborne,20141,None,,7,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Ottawa,20143,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Pawnee,20145,None,,38,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Phillips,20147,None,,15,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Pottawatomie,20149,None,,34,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Pratt,20151,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Rawlins,20153,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Reno,20155,None,,109,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Republic,20157,None,,9,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Rice,20159,None,,11,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Riley,20161,None,,10,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Rooks,20163,None,,7,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Rush,20165,None,,8,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Russell,20167,None,,9,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Saline,20169,None,,240,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Scott,20171,None,,14,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Sedgwick,20173,None,,"3,493",030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Seward,20175,None,,50,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Shawnee,20177,None,,710,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Sheridan,20179,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Sherman,20181,None,,51,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Smith,20183,None,,8,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Stafford,20185,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Stanton,20187,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Stevens,20189,None,,15,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Sumner,20191,None,,46,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Thomas,20193,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Trego,20195,None,,8,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Wabaunsee,20197,None,,16,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Wallace,20199,None,,6,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Washington,20201,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Wichita,20203,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Wilson,20205,None,,7,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Woodson,20207,None,,Suppressed,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2018,County,Wyandotte,20209,None,,943,030904340220180000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Allen,20001,None,,34,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Anderson,20003,None,,9,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Atchison,20005,None,,56,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Barber,20007,None,,14,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Barton,20009,None,,55,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Bourbon,20011,None,,38,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Brown,20013,None,,25,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Butler,20015,None,,141,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Chase,20017,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Chautauqua,20019,None,,17,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Cherokee,20021,None,,30,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Cheyenne,20023,None,,6,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Clark,20025,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Clay,20027,None,,9,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Cloud,20029,None,,13,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Coffey,20031,None,,15,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Comanche,20033,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Cowley,20035,None,,81,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Crawford,20037,None,,64,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Decatur,20039,None,,6,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Dickinson,20041,None,,53,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Doniphan,20043,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Douglas,20045,None,,258,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Edwards,20047,None,,7,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Elk,20049,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Ellis,20051,None,,54,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Ellsworth,20053,None,,8,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Finney,20055,None,,132,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Ford,20057,None,,80,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Franklin,20059,None,,35,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Geary,20061,None,,103,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Gove,20063,None,,8,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Graham,20065,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Grant,20067,None,,21,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Gray,20069,None,,8,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Greeley,20071,None,,No Events,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Greenwood,20073,None,,14,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Hamilton,20075,None,,No Events,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Harper,20077,None,,6,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Harvey,20079,None,,107,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Haskell,20081,None,,16,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Hodgeman,20083,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Jackson,20085,None,,21,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Jefferson,20087,None,,23,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Jewell,20089,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Johnson,20091,None,,"1,683",030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Kearny,20093,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Kingman,20095,None,,28,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Kiowa,20097,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Labette,20099,None,,62,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Lane,20101,None,,Suppressed,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Leavenworth,20103,None,,348,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Lincoln,20105,None,,7,030904340220190000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2019,County,Linn,20107,None,,23,030904340220190000010100
